588,935,-25,37.65634077
588,829,-52,118.9033221
680,941,-50,129.0038759
682,830,-52,172.3513853
748,942,-71,197
746,827,-47,226.3846285
587,709,-50,235.7647132
677,707,-50,266.6477077
854,938,-61,303.0264015
749,705,-57,308.8251933
854,826,-59,324.4456811
854,703,-70,385.9144983
956,940,-62,405.0049382
955,825,-62,420.6007608
954,703,-63,468.5402864
1062,940,-61,511.0039139
1062,824,-79,524.4473281
1062,702,-68,564.5538061
1165,941,-78,614.0008143
1164,822,-60,624.6350935
1164,701,-75,658.6729082
1297,940,-69,746.002681
1297,823,-70,755.4316647
1297,700,-73,784.2703615
