587,709,-47,18.35755975
677,707,-55,106.5692263
588,829,-48,112.2942563
682,830,-57,157.6863976
749,705,-61,178.4740878
746,827,-56,206.1698329
588,935,-69,217.66488
680,941,-51,248.2136177
854,703,-63,283.3972477
748,942,-65,285.4908055
854,826,-72,302.9075767
854,938,-71,358.4536232
954,703,-65,383.2936211
955,825,-55,398.6289001
956,940,-58,444.4198465
1062,702,-60,491.2606233
1062,824,-67,502.3116562
1062,940,-71,538.8552681
1164,701,-64,593.2436262
1164,822,-61,602.0506623
1165,941,-53,634.4801021
1297,700,-77,726.2231062
1297,823,-64,733.553679
1297,940,-77,759.1837722
